sla_incumplido;Tiempo_Resolucion_horas;Impacto;Prioridad;Nivel_1_Categorizacion;Nivel_2_Categorizacion;Nivel_3_Categorizacion;Servicio;Tipo_Incidencia;Fuente_Reportada;Tipo_Solucion;Categoria_Resolucion;Total_Transferencias;Indisponibilidad_Minutos;Reapertura;Incidente_Mayor;anio;mes;dia_semana;hora_creacion;es_fin_de_semana;prob_incumplir_SLA_temprano
0;49,598056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;3;9;0;0,388064
0;49,597222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;3;9;0;0,388064
0;49,581944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;3;9;0;0,388064
0;49,581944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;3;9;0;0,388064
0;49,581944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;3;9;0;0,388064
0;49,581944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;3;9;0;0,388064
0;49,565000;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;3;9;0;0,388064
0;49,565000;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;3;9;0;0,388064
0;49,565000;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;3;9;0;0,388064
0;49,565000;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;3;9;0;0,388064
0;49,563611;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;3;9;0;0,388064
0;49,563611;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;3;9;0;0,388064
0;49,563611;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;3;9;0;0,388064
0;49,563333;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;3;9;0;0,388064
0;45,453333;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;3;11;0;0,395403
0;45,251667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;3;11;0;0,395403
0;45,234722;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;3;11;0;0,395403
1;197,050556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;3;11;0;0,395403
0;44,514722;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;3;12;0;0,399090
0;52,362222;2-Significativo/Amplio;Alta;Conectividad;Conectividad Administrada;Falla enlace Principal;Conectividad Nacional;Restauración de servicio a usuario;Correo electrónico;En Sitio;Conectividad - Acceso;3,000000;0,000000;No;No;2025;11;3;12;0;0,262350
0;44,251667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;3;14;0;0,406498
0;46,100000;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;3;14;0;0,406498
0;40,220278;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;3;16;0;0,413950
0;44,069444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;3;16;0;0,413950
1;137,573889;2-Significativo/Amplio;Alta;Conectividad;Conectividad Administrada;Falla enlace Principal;Conectividad Nacional;Restauración de servicio a usuario;Correo electrónico;Remoto;Conectividad - Acceso;0,000000;1525,000000;No;No;2025;11;3;17;0;0,277521
0;41,601389;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;3;17;0;0,417691
0;40,882500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;3;18;0;0,421441
0;38,548056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;3;18;0;0,421441
0;38,531111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;3;18;0;0,421441
0;42,497222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;3;18;0;0,421441
0;42,497222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;3;18;0;0,421441
0;42,497222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;3;18;0;0,421441
0;38,363611;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;3;18;0;0,421441
0;41,811944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;3;19;0;0,425200
0;32,248056;2-Significativo/Amplio;Alta;SD-WAN;Versa;Falla Equipo SD-WAN;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;SD-WAN - Acceso;3,000000;0,000000;No;No;2025;11;4;0;0;0,239298
1;141,278889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;4;11;0;0,427655
1;143,261944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;4;11;0;0,427655
1;148,826667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;15,000000;5774,000000;No;No;2025;11;4;12;0;0,431429
1;120,224167;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;4;12;0;0,431429
1;120,207500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;4;12;0;0,431429
1;120,207500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;4;12;0;0,431429
1;119,940000;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;4;13;0;0,435210
1;119,488056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;4;13;0;0,435210
1;119,488056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;4;13;0;0,435210
1;119,471389;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;4;13;0;0,435210
1;119,454722;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;4;13;0;0,435210
1;119,454722;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;4;13;0;0,435210
1;123,170556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;4;13;0;0,435210
1;361,120278;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;4;13;0;0,435210
1;118,183889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;4;14;0;0,438999
1;113,147500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;4;15;0;0,442795
0;26,008611;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;5,000000;No;No;2025;11;4;16;0;0,446598
1;137,038611;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;3,000000;0,000000;No;No;2025;11;4;17;0;0,450407
0;26,764444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;28,000000;No;No;2025;11;5;6;1;0,376645
1;120,238056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Restauración de servicio a usuario;;En Sitio;Conectividad - Acceso;3,000000;321,000000;No;No;2025;11;5;8;1;0,377292
1;96,070000;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;14,000000;No;No;2025;11;5;10;1;0,391214
1;114,755556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;5;16;1;0,413427
0;50,033333;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;1398,000000;No;No;2025;11;5;18;1;0,420915
0;40,562778;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;744,000000;No;No;2025;11;5;20;1;0,428440
1;301,993889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Banda Ancha;Restauración de servicio a usuario;Correo electrónico;En Sitio;Conectividad - Acceso;2,000000;938,000000;No;No;2025;11;6;1;1;0,307728
0;29,330000;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;6;1;1;0,389937
0;29,329722;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;;No;No;2025;11;6;1;1;0,389937
0;29,329722;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;;No;No;2025;11;6;1;1;0,389937
0;29,313056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;;No;No;2025;11;6;1;1;0,389937
0;29,313056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;;No;No;2025;11;6;1;1;0,389937
0;29,313056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;;No;No;2025;11;6;1;1;0,389937
0;29,313056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;;No;No;2025;11;6;1;1;0,389937
0;29,311944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;;No;No;2025;11;6;1;1;0,389937
0;37,685556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Correo electrónico;Remoto;Conectividad - Acceso;1,000000;1398,000000;No;No;2025;11;6;7;1;0,418584
0;25,891944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;9,000000;No;No;2025;11;6;9;1;0,419609
1;76,821389;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;6;10;1;0,423364
0;31,310833;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Banda Ancha;Restauración de servicio a usuario;Correo electrónico;Remoto;Conectividad - Servicio;3,000000;420,000000;No;No;2025;11;6;11;1;0,341467
1;121,720278;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Restauración de servicio a usuario;Correo electrónico;En Sitio;Conectividad - Acceso;6,000000;0,000000;No;No;2025;11;6;13;1;0,434322
0;71,306667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;6;15;1;0,442263
0;30,670556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;21,000000;No;No;2025;11;6;16;1;0,446065
0;30,670556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;21,000000;No;No;2025;11;6;16;1;0,446065
0;30,670278;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;21,000000;No;No;2025;11;6;16;1;0,446065
0;30,652500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;21,000000;No;No;2025;11;6;16;1;0,446065
0;30,636944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;21,000000;No;No;2025;11;6;16;1;0,446065
1;72,352500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;6;16;1;0,446065
0;71,500556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;6;17;1;0,449873
1;79,877500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;7,000000;130,000000;No;No;2025;11;0;3;0;0,279376
1;79,192500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;9,000000;0,000000;No;No;2025;11;0;3;0;0,279376
0;28,401944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;0;6;0;0,288771
0;56,401389;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;0;6;0;0,288771
0;30,400833;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;60,000000;No;No;2025;11;0;6;0;0,288771
0;56,400556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;0;6;0;0,288771
0;52,399722;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;0;6;0;0,288771
0;56,399722;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;0;6;0;0,288771
0;52,399444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;0;6;0;0,288771
1;76,399444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;0;6;0;0,288771
0;52,398333;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;0;6;0;0,288771
0;54,398056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;0;6;0;0,288771
1;76,397778;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;0;6;0;0,288771
0;54,397500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;0;6;0;0,288771
0;54,396944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;0;6;0;0,288771
1;76,396389;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;0;6;0;0,288771
0;54,395833;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;0;6;0;0,288771
0;56,395833;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;0;6;0;0,288771
1;78,395833;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;0;6;0;0,288771
0;56,395278;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;0;6;0;0,288771
0;30,394722;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;51,000000;No;No;2025;11;0;6;0;0,288771
0;32,394167;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;61,000000;No;No;2025;11;0;6;0;0,288771
0;54,393889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;0;6;0;0,288771
0;54,393333;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;0;6;0;0,288771
0;55,163889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;0;7;0;0,291944
0;30,578611;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;0;8;0;0,295138
0;53,658611;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;0;9;0;0,298351
0;28,204167;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;0;10;0;0,301585
0;28,204167;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;0;10;0;0,301585
0;28,204167;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;0,000000;No;No;2025;11;0;10;0;0,301585
0;52,187500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;0;10;0;0,301585
0;46,170556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;0;10;0;0,301585
0;26,079722;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;12,000000;No;No;2025;11;0;12;0;0,308112
0;53,340278;4-Menor/Localizado;Baja;Conectividad;Networking;Falla de Potencia;;Infrastructure Event;;Remoto;Conectividad - Acceso;2,000000;1689,000000;No;No;2025;11;0;13;0;0,313276
0;64,813333;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Restauración de servicio a usuario;Teléfono;Remoto;Conectividad - Acceso;2,000000;1,000000;No;No;2025;11;0;20;0;0,284429
0;35,021944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;4,000000;0,000000;No;No;2025;11;0;21;0;0,338415
0;38,070278;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,000000;0,000000;No;No;2025;11;0;22;0;0,341872
