sla_incumplido,Tiempo_Resolucion_horas,Impacto,Prioridad,Nivel_1_Categorizacion,Nivel_2_Categorizacion,Nivel_3_Categorizacion,Servicio,Tipo_Incidencia,Fuente_Reportada,Tipo_Solucion,Categoria_Resolucion,Total_Transferencias,Indisponibilidad_Minutos,Reapertura,Incidente_Mayor,anio,mes,dia_semana,hora_creacion,es_fin_de_semana,prob_incumplir_SLA
0,26.549166666666668,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,47.0,No,No,2025,9,3,14,0,8.51318930868194e-22
0,26.19527777777778,4-Menor/Localizado,Baja,IoT y Analítica,Movilidad Avanzada,Servicio Intermitente,Iot - Conectividad Gestionada,Infrastructure Event,Monitoreo Proactivo,Remoto,Movilidad,1,1.0,No,No,2025,9,3,14,0,4.023626249478516e-22
0,24.81,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,3,20,0,6.332039380989131e-23
0,24.759444444444444,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,3,20,0,6.014399031151163e-23
0,26.315,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,3,22,0,2.5620629279821075e-22
0,30.264722222222225,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,139.0,No,No,2025,9,3,22,0,5.021621870212655e-20
0,26.627777777777776,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Iot - Conectividad Gestionada,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,,No,No,2025,9,4,0,0,2.077249581332134e-21
0,26.62638888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,4,0,0,1.7141917934413096e-21
0,26.625,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,,No,No,2025,9,4,0,0,2.0512084558817338e-21
0,26.62472222222222,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,,No,No,2025,9,4,0,0,2.050628497512365e-21
0,26.62388888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,,No,No,2025,9,4,0,0,2.0488896060828865e-21
0,26.62388888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,,No,No,2025,9,4,0,0,2.0488896060828865e-21
0,26.6225,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,,No,No,2025,9,4,0,0,2.0459947298489325e-21
0,26.594444444444445,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,,No,No,2025,9,4,0,0,1.988386148596233e-21
0,29.01388888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,22.0,No,No,2025,9,4,1,0,2.2226003952285808e-20
0,26.979166666666668,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,13.0,No,No,2025,9,4,2,0,2.4141139546647606e-21
0,28.977777777777774,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,4,2,0,1.6417491865069762e-20
0,28.913611111111116,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,,No,No,2025,9,4,2,0,1.8429018240406553e-20
0,26.130277777777778,4-Menor/Localizado,Baja,Conectividad,Networking,Servicio intermitente / Degradado,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,4,4,0,7.960297165124742e-22
0,26.24944444444445,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,6.0,No,No,2025,9,4,10,0,6.299289966275243e-22
0,26.24944444444445,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,6.0,No,No,2025,9,4,10,0,6.299289966275243e-22
0,26.24888888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,6.0,No,No,2025,9,4,10,0,6.295728349262466e-22
0,26.24805555555556,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,6.0,No,No,2025,9,4,10,0,6.290389699145175e-22
0,25.83416666666667,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,43.0,No,No,2025,9,4,11,0,5.3934522761153345e-22
0,28.288611111111116,4-Menor/Localizado,Baja,SD-WAN,Fortinet,Falla enlaces,Sd-Wan,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,1.0,No,No,2025,9,4,12,0,4.287302370643453e-21
0,27.869722222222222,4-Menor/Localizado,Baja,SD-WAN,Fortinet,Falla enlaces,Sd-Wan,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,4,13,0,2.593524775725967e-21
0,25.701944444444443,2-Significativo/Amplio,Alta,IoT y Analítica,Movilidad Avanzada,Sin servicio,Iot - Conectividad Gestionada,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,11.0,No,No,2025,9,4,15,0,2.801264591603982e-22
0,25.50138888888889,2-Significativo/Amplio,Alta,IoT y Analítica,Movilidad Avanzada,Sin servicio,Iot - Conectividad Gestionada,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,4,15,0,2.0676407150877397e-22
0,26.744722222222222,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,4,20,0,5.046701803893607e-22
1,79.13194444444444,4-Menor/Localizado,Baja,IoT y Analítica,Movilidad Avanzada,Servicio Intermitente,Iot - Conectividad Gestionada,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,3,6.0,No,No,2025,9,5,1,1,0.9982163959109271
0,71.88805555555555,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,5,3,1,0.13991442637546767
0,68.215,2-Significativo/Amplio,Alta,IoT y Analítica,Movilidad Avanzada,Sin servicio,Iot - Conectividad Gestionada,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,5,6,1,0.0032719063992652704
0,25.825277777777774,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,17.0,No,No,2025,9,5,7,1,6.257234715518067e-22
0,25.683055555555555,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,5,9,1,4.0587025981896878e-22
0,29.406944444444445,2-Significativo/Amplio,Alta,IoT y Analítica,Movilidad Avanzada,Sin servicio,Iot - Conectividad Gestionada,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,8.0,No,No,2025,9,5,13,1,1.5340796414164257e-20
0,46.0625,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,6,6,1,5.649951306102628e-13
0,46.0625,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,6,6,1,5.649951306102628e-13
0,25.191944444444445,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,9.0,No,No,2025,9,6,11,1,2.596397115821968e-22
0,24.58055555555556,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,7.0,No,No,2025,9,6,18,1,8.551286082639356e-23
0,28.02638888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,6,22,1,2.0479280891644595e-21
0,27.681944444444444,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,0,1,0,3.0703686481019108e-21
0,26.89555555555556,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,0,2,0,1.2892815675135462e-21
0,50.28722222222222,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,6,338.0,No,No,2025,9,0,10,0,1.3681888378224311e-09
0,40.17861111111111,4-Menor/Localizado,Baja,Conectividad,Networking,Apertura Simple,Conectividad Nacional,Restauración de servicio a usuario,Monitoreo Proactivo,Remoto,Conectividad - Acceso,0,749.0,No,No,2025,9,0,16,0,2.520261689145559e-13
0,42.841388888888886,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,5,0.0,No,No,2025,9,0,18,0,1.462934962657441e-14
0,42.640277777777776,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,4,0.0,No,No,2025,9,0,18,0,9.08637602998097e-15
0,25.91138888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,0,21,0,1.3213950272288522e-22
0,27.201666666666668,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,82.0,No,No,2025,9,1,7,0,2.937990837751761e-21
0,29.201666666666668,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,82.0,No,No,2025,9,1,7,0,2.2505072265188272e-20
